web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706121688-1734","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Mitsubishi ASX","4 900 000 FCFA","Dakar","media/annonces/pics/thumbs/6b680b1affd16d3754a913cdf461ca50.jpeg"
"1706121688-1735","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Hyundai Tucson 2017","7 900 000 FCFA","Dakar","media/annonces/pics/thumbs/d021080c26f196e73b89e14c8e4467f1.jpeg"
"1706121688-1736","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Hyundai Tucson 2015","6 600 000 FCFA","Dakar","media/annonces/pics/thumbs/6a544ff6ae1c3d48e278dd76f81c440a.jpeg"
"1706121688-1737","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Chevrolet Trax 2014","3 800 000 FCFA","Almadies","media/annonces/pics/thumbs/f3a5fd203fe40cc96838dc56e1820d09.jpg"
"1706121688-1738","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Casque LS2","47 500 FCFA","Hann Bel-Air","media/annonces/pics/thumbs/7463a861b05f4992855da6b3f1b65940.jpeg"
"1706121688-1739","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Ford Escape SEL 2014","5 300 000 FCFA","Dakar","media/annonces/pics/thumbs/7cc130873377b38fdb2e250bf6ce96d3.jpeg"
"1706121688-1740","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Location voiture avec chauffeur","50 000 FCFA","Sud Foire","media/annonces/pics/thumbs/1009afe2afce736fce5fdb4500a9e8ab.jpg"
"1706121688-1741","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Mini Cooper année 2013","6 000 000 FCFA","Dakar","media/annonces/pics/thumbs/8767650c7a74c54f3977922a90fd9576.jpeg"
"1706121688-1742","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Mazda cx5 année 2013","5 300 000 FCFA","Dakar","media/annonces/pics/thumbs/23c2819caa79ba82cfb123050b83aa0a.jpeg"
"1706121688-1743","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","FORD FUSION TITANIUM année 2017","9 000 000 FCFA","Dakar","media/annonces/pics/thumbs/e8dad56cd62d0395bb41586b29784ad8.jpeg"
"1706121688-1744","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","MoTo Yamaha","500 000 FCFA","Dakar","media/annonces/pics/thumbs/49faf95b484e714ea6f2a9253a633612.jpeg"
"1706121688-1745","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","JEEP WRANGLER année 2017","35 000 000 FCFA","Dakar","media/annonces/pics/thumbs/7bbcb4613d4c5b8b1180299c07a80b09.jpeg"
"1706121688-1746","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","FORD EXPLORER SPORT année 2016","14 000 000 FCFA","Dakar","media/annonces/pics/thumbs/6130a17d679d74812199e8fd8433f711.jpeg"
"1706121688-1747","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Toyota Prado Gx année 2009","5 500 000 FCFA","Dakar","media/annonces/pics/thumbs/f78f8442205c578670f4c58d0a1eb1f6.jpeg"
"1706121688-1748","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","PEUGEOT 301 année 2019","4 800 000 FCFA","Dakar","media/annonces/pics/thumbs/24afee8127cf3e673dbcc1713e717290.jpeg"
"1706121688-1749","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Ford Focus année 2013","3 700 000 FCFA","Dakar","media/annonces/pics/thumbs/d99d7f40be9b7eebb1b96965bb1abc27.jpeg"
"1706121688-1750","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","VELO VTT 26"" et 27"" ENFANT ET ADULTE","","Fass","media/annonces/pics/thumbs/445b186e564a5b6ccf6b9a3f72c2ae80.jpeg"
"1706121688-1751","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Citroën C5 aircross 2019 automatique essence","15 000 000 FCFA","Keur Massar","media/annonces/pics/thumbs/8d378eba9f1c23be7e8f87ed8c93bab5.jpeg"
"1706121688-1752","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","MOTO TRICYCLE A VENDRE AU SENEGAL","1 480 000 FCFA","Dakar","media/annonces/pics/thumbs/0383f76ba07f676913de771a0dfd1896.jpeg"
"1706121688-1753","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","X9 500 injection avec carte à grise à vendre en bon état","550 000 FCFA","Thiès","media/annonces/pics/thumbs/f5f028b5b0769ca71773486053c9bab7.jpg"
"1706121688-1754","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Mitsubishi Pajero sport année 2016","13 800 000 FCFA","Dakar","media/annonces/pics/thumbs/45e0d57e0e04cad5ce3bd8eee362538c.jpeg"
"1706121688-1755","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Mercedes sprinter","11 500 000 FCFA","Dakar","media/annonces/pics/thumbs/b053e0762d08fdc5e5075ff49e3122af.jpeg"
"1706121688-1756","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","FORD ECOSPORT","4 000 000 FCFA","Dakar","media/annonces/pics/thumbs/92246d994b6e304a3d103abccc6ca386.jpeg"
"1706121688-1757","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Mazda CX5 année 2018","15 000 000 FCFA","Dakar","media/annonces/pics/thumbs/3d1aa2aaa275e28d12116e737cd94554.jpeg"
"1706121688-1758","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Peugeot 2008 Automatique Essence 2021","15 500 000 FCFA","Dakar","media/annonces/pics/thumbs/27e28379022ddcfb193e7e3b0fcd90bf.jpeg"
"1706121688-1759","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Honda SH 125","250 000 FCFA","Mbao","media/annonces/pics/thumbs/c0c0aa72702272298fd52dfff812c0b1.jpeg"
"1706121688-1760","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Piaggio Skipper ST 125cm3 carburateur Venant papiers","650 000 FCFA","Fass","media/annonces/pics/thumbs/ed0eb98ce68639521b419ede2bd24cd7.jpg"
"1706121688-1761","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Hyundai tucson 2016","12 000 000 FCFA","Médina","media/annonces/pics/thumbs/c00a82e82816c6ecbfa73d8bf4e5e83b.jpeg"
"1706121688-1762","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","vente de Citroën cactus  Venant déjà dédouanée  Année : 2015 Transmission : manuel  Carburant : Diesel","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/bc0b9e719e02c3695c0cf5d485799285.jpg"
"1706121688-1763","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","Kymco Agility 125cc","160 000 FCFA","Mbao","media/annonces/pics/thumbs/7491eb17e12ccaeda25aeb52e1031869.jpeg"
"1706121688-1764","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=9","BMW X3 2014","9 500 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/7f6a49b6230a814f9cb11b48133d16a4.jpeg"
"1706121696-1765","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Peugeot 3008 année 2011","5 000 000 FCFA","Dakar","media/annonces/pics/thumbs/380cb0a2959f5b6fb3a67dac6e52895d.jpeg"
"1706121696-1766","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","LAND ROVER DISCOVERY SPORT","9 000 000 FCFA","Mermoz","media/annonces/pics/thumbs/93784f04722ac89a9cdcee83d2b20b25.jpeg"
"1706121696-1767","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Ford Focus Titanium 2013","3 250 000 FCFA","Keur Massar","media/annonces/pics/thumbs/c07bf24e2c0b110ca3443eebe2a9e5ce.jpeg"
"1706121696-1768","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Hyundai i20 2011","2 550 000 FCFA","Keur Massar","media/annonces/pics/thumbs/1393ee889b1bfb0050a3b250e4c3fc34.jpeg"
"1706121696-1769","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Toyota RAV4 2016","13 000 000 FCFA","Mbao","media/annonces/pics/thumbs/7f4645701d78a299ba066b7fc33a7561.jpeg"
"1706121696-1770","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","JEEP CHEROKEE LATITUDE","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/bff8702484264b0f47e2924ccaf835da.jpeg"
"1706121696-1771","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","KIA MODÈLE OPTIMA année 2013","4 900 000 FCFA","Dakar","media/annonces/pics/thumbs/30c36f83d9831dbe555cf1d81a684381.jpeg"
"1706121696-1772","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","MERCEDES BENZ CLASS","30 000 000 FCFA","Dakar","media/annonces/pics/thumbs/203a8814568d2082e4199c7041b9fd81.jpeg"
"1706121696-1773","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Mercedes Gls 400","135 000 000 FCFA","Dakar","media/annonces/pics/thumbs/0931f0dbdd2774e4079b933b837549b9.jpeg"
"1706121696-1774","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Range rover sport 2015","32 000 000 FCFA","Dakar","media/annonces/pics/thumbs/96fc71a8967da26934b593290725570f.jpeg"
"1706121696-1775","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Mercedes class x250d 2018","35 000 000 FCFA","Dakar","media/annonces/pics/thumbs/6aa4e7cedb6a2e7d02d0a1d0fd8359bb.jpeg"
"1706121696-1776","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Vente voiture","1 500 000 FCFA","Hann Maristes","media/annonces/pics/thumbs/0b89bd21c64f5ac4e020991d8d62b500.jpeg"
"1706121696-1777","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Camion Renault major 385ti à vendre","16 500 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/72e19f07b14f6477413c40de8fe1fc2b.jpg"
"1706121696-1778","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Support de téléphone de voiture sans fil Wiwu CH-302","27 500 FCFA","Dakar","media/annonces/pics/thumbs/1cc2e7bdc17b501104d9462d29e9829f.jpg"
"1706121696-1779","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Aspirateur Multifonction 4 en 1 Pour Voiture","45 000 FCFA","Dakar","media/annonces/pics/thumbs/84569b549bf802d322f0230bf96fbf93.jpg"
"1706121696-1780","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Aspirateur Multifonction 4 en 1","35 000 FCFA","Dakar","media/annonces/pics/thumbs/fe4be86f5a5928c1172f397a868e3e06.jpg"
"1706121696-1781","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Dashcam pour voiture","25 000 FCFA","Dakar","media/annonces/pics/thumbs/784a3cc4f14238511294cfa5b38c3ff4.jpg"
"1706121696-1782","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Dashcam FULL HD 1080P Pour Voiture","40 000 FCFA","Dakar","media/annonces/pics/thumbs/e1e31d72f9a4d0681d038d073adb9a8c.jpg"
"1706121696-1783","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Lunette Polarisé avec 5 lentilles OBAOLAY","15 000 FCFA","Dakar","media/annonces/pics/thumbs/5a6fbeaf15c44fcc02c6239996aa25f5.jpg"
"1706121696-1784","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","PIONEER HAUT PARLEUR AUTO TS-A1396S 400W / 13cm/5""","14 500 FCFA","Dakar","media/annonces/pics/thumbs/6bf7cf310bb11e3085ba54e3ae6627dc.jpg"
"1706121696-1785","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","PIONEER HAUT PARLEUR AUTO TS-A6995R 600W / 6""x9""","25 000 FCFA","Dakar","media/annonces/pics/thumbs/9579011ff0bbaf7dedf6839eabfe15bc.jpg"
"1706121696-1786","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","FREON R22 Réfrigérant CT-340","7 000 FCFA","Dakar","media/annonces/pics/thumbs/a0319b47b338b81cabdc323d736ddf9d.jpg"
"1706121696-1787","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","PIONEER TS-A1095S HAUT PARLEUR AUTO","12 000 FCFA","Dakar","media/annonces/pics/thumbs/732dfb301d418741caa7dae43d57372b.jpg"
"1706121696-1788","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Autocollant cuir adhésif réparation patchwork de siège 50*120cm","10 000 FCFA","Dakar","media/annonces/pics/thumbs/a385a7c3911f8b16073c9702b214db5c.jpg"
"1706121696-1789","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Dacia sandero année 2015","5 000 000 FCFA","Dakar","media/annonces/pics/thumbs/1cc6e73a36a2bc23409f4d7a3c2c4e2a.jpeg"
"1706121696-1790","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","FORD FUSION TITANIUM année 2012","4 000 000 FCFA","Dakar","media/annonces/pics/thumbs/b28077d27a013040f3d337664474c80b.jpeg"
"1706121696-1791","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Ford Focus 2012","2 900 000 FCFA","Keur Massar","media/annonces/pics/thumbs/e3bc9901784e285013cefbac55751b3a.jpeg"
"1706121696-1792","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","MOTO TRICYCLE A VENDRE AU SENEGAL","1 480 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/0605738beac08aae4c4a8de3f234ef9c.jpeg"
"1706121696-1793","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","voiture à vendre","20 000 000 FCFA","Liberté 6","media/annonces/pics/thumbs/ccec00dfa350409e30f9f5bde80c7cf1.jpg"
"1706121696-1794","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Hyundai Sonata 2015 déjà dédouané","6 700 000 FCFA","HLM","media/annonces/pics/thumbs/f6a446437e4f050784e370deac710511.jpeg"
"1706121696-1795","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Hyundai Sonata 2015 déjà dédouané","6 700 000 FCFA","HLM","media/annonces/pics/thumbs/9c828ebefbc201689b42e0ad0ae35121.jpeg"
"1706121696-1796","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","MERCEDES GLA 250 4MATIC  ANNÉE 2018","14 000 000 FCFA","Dakar","media/annonces/pics/thumbs/dcd2ab18bb3f3301fed7f8a207315aa6.jpeg"
"1706121696-1797","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","LAMBORGHINI URUS 2019","80 000 000 FCFA","Dakar","media/annonces/pics/thumbs/238f73ebeffa5f80631ba537b5b848c4.jpeg"
"1706121696-1798","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","KIA SPORTAGE","7 700 000 FCFA","Dakar","media/annonces/pics/thumbs/a7405399f801415c86d2aa55b3ca8325.jpeg"
"1706121696-1799","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","FORD EXPLORER Année 2018","17 000 000 FCFA","Dakar","media/annonces/pics/thumbs/443fba7404a8f969b1181077aab94d3c.jpeg"
"1706121696-1800","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Mercedes Modèle : GLC 300 Année : 2018","22 000 000 FCFA","Dakar","media/annonces/pics/thumbs/58c7941fa6c459d8b9451db8d287c6d3.jpeg"
"1706121696-1801","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","FORD RAPTOR F150 année 2017","41 500 000 FCFA","Dakar","media/annonces/pics/thumbs/9652d24fa3be8177142e13a98e36b336.jpeg"
"1706121696-1802","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Mercedes SPRINTER 2012","8 450 000 FCFA","Pikine","media/annonces/pics/thumbs/f503c890aed2f52f16e9e6476b6b812d.jpeg"
"1706121696-1803","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Hyundai Grandeur HG240","8 300 000 FCFA","Dakar","media/annonces/pics/thumbs/3db02b7338087e852a4b70654c335955.jpeg"
"1706121696-1804","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","NISSAN Quashqai  Année 2014","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/03b96438ed4d2ee0a6bd0d60b8ca9c08.jpeg"
"1706121696-1805","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Peugeot 2008","7 900 000 FCFA","Dakar","media/annonces/pics/thumbs/c738c33a5642d5a8123d5409fd63d36e.jpeg"
"1706121696-1806","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=8","Renault Clio 2017","6 000 000 FCFA","Dakar","media/annonces/pics/thumbs/29e843c365500188500946dd7ca84dd4.jpeg"
"1706121702-1807","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","MAZDA CX-5  2013","6 800 000 FCFA","Dakar","media/annonces/pics/thumbs/851aad1e4f8bce8380989f817b8ca38b.jpeg"
"1706121702-1808","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Tmax","2 800 000 FCFA","Hann Maristes","img/nophoto.png"
"1706121702-1809","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Vends Ford Escape SE EcoBoost 2013","4 750 000 FCFA","Rufisque","media/annonces/pics/thumbs/6577e7aa53216c60847bd26644d51d58.jpg"
"1706121702-1810","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Peugeot 3008 année  2019","34 000 FCFA","Dakar","media/annonces/pics/thumbs/3813b1e684f90be4bd1eb47ba0ba1ecf.jpeg"
"1706121702-1811","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","HUNDAI GRANDEUR ANNÉE 2015","8 600 000 FCFA","Dakar","media/annonces/pics/thumbs/cd49a9a4e8e442b0440e0fd061d6b9b2.jpeg"
"1706121702-1812","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","KIA K5 SPORTS année 2015","6 600 000 FCFA","Dakar","media/annonces/pics/thumbs/5d04624d1b9f13aa45aa139023e8077a.jpeg"
"1706121702-1813","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Citroën C4 Cactus Année 2016","7 500 000 FCFA","Dakar","media/annonces/pics/thumbs/a44499bb21214e29a8ff46bb695c8c60.jpeg"
"1706121702-1814","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","GPS TRACCAR SPECIAL","40 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/df00a9530eacd59f3767c0024475d520.jpg"
"1706121702-1815","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","TOYOTA COASTER  Année 2017","23 700 000 FCFA","Dakar","media/annonces/pics/thumbs/5df89c8a3d59db64f0ca914dace58012.jpeg"
"1706121702-1816","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Hyundai Tucson","13 000 000 FCFA","Dakar","media/annonces/pics/thumbs/aba8def535b23e92d7f7c5647a322d25.jpeg"
"1706121702-1817","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","PRADO LAND CRUISER","32 000 000 FCFA","Dakar","media/annonces/pics/thumbs/5da85aa4d5d7bb8da3ffdc58f2051053.jpeg"
"1706121702-1818","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Mercedes G Wagon G63 AMG","90 000 000 FCFA","Dakar","media/annonces/pics/thumbs/f49267522e48a05942d0e64805c4c751.jpeg"
"1706121702-1819","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Mitsubishi L200  année 2015","16 500 000 FCFA","Dakar","media/annonces/pics/thumbs/f31709ac6485fc32ac949f8c43c0988a.jpeg"
"1706121702-1820","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","HYUNDAI GENESIS année 2013","4 000 000 FCFA","Dakar","media/annonces/pics/thumbs/387d6810c6ce27380a8d730e2f3f4322.jpeg"
"1706121702-1821","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Mitsubishi L200","17 500 000 FCFA","Dakar","media/annonces/pics/thumbs/700632212ecc6d728e3ec176c0ada724.jpeg"
"1706121702-1822","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Mazda CX5","45 000 FCFA","Dakar","media/annonces/pics/thumbs/ce5060907e6fabb2fc23e8cfc1fa254c.jpeg"
"1706121702-1823","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Jeep Compas","45 000 FCFA","Dakar","media/annonces/pics/thumbs/d0d70eab890a939580bdc19a483c30b8.jpeg"
"1706121702-1824","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","kia sportage 2013","6 500 000 FCFA","Maristes","media/annonces/pics/thumbs/4dc8ec73ee7384b2112127ca2a1a31e4.jpg"
"1706121702-1825","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Kymco Agility 125cm3 carburateur Venant papiers cmc disponible","525 000 FCFA","Fass","media/annonces/pics/thumbs/99cec1985c854725e5aaadc50d5cf36d.jpg"
"1706121702-1826","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Ford Taurus année 2013","5 200 000 FCFA","Dakar","media/annonces/pics/thumbs/b6c504b6a84901cff34afc8b95b22878.jpeg"
"1706121702-1827","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Ford Escape V6","6 000 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/667734ad2ed7eed2fa36567566bd9421.jpg"
"1706121702-1828","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","JAGUAR F-pace","28 000 000 FCFA","Dakar","media/annonces/pics/thumbs/0e1ee6b9c79f5ea3bc26904f9ccaa8b5.jpeg"
"1706121702-1829","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Infiniti JX année 2013","8 000 000 FCFA","Dakar","media/annonces/pics/thumbs/3c0120a8cf697687c0e4423abefdbd49.jpeg"
"1706121702-1830","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Ford edge titanium","18 000 000 FCFA","Dakar","media/annonces/pics/thumbs/aba88237385d048865324c033b480077.jpeg"
"1706121702-1831","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Peugeot 2008 allure","7 500 000 FCFA","Dakar","media/annonces/pics/thumbs/95057b9d6b1eca553a76653096890f3f.jpeg"
"1706121702-1832","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Mitsubishi ASX Année 2014","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/d71dc423c43040e8b2928625c07c6b04.jpeg"
"1706121702-1833","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Mitsubishi outlander GT","12 000 000 FCFA","Dakar","media/annonces/pics/thumbs/dc9e1459f33a389de1d6ce83989717e2.jpeg"
"1706121702-1834","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","BUS DE 54 PLACES année 2013","41 000 000 FCFA","Dakar","media/annonces/pics/thumbs/6301438ec7b1aecc2487a8b3db18278d.jpeg"
"1706121702-1835","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Dacia Sandero","4 500 000 FCFA","Fass","media/annonces/pics/thumbs/eea76048cb4a15e9cf67493ce1cda08b.jpg"
"1706121702-1836","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","Vente Dodge Caliber","1 200 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/8d03aa4084f3ee1d0fccd696eec8960e.jpg"
"1706121702-1837","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=7","MITSUBISHI RVR 2013","6 800 000 FCFA","Fass","media/annonces/pics/thumbs/13498aab2a223fa823a964f63e39ca78.jpeg"
