web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706123987-868","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=22","iPhone 8 Plus neuf scellé","225 000 FCFA","Dakar","media/annonces/pics/thumbs/452d0f4f2a33cda67031aaee974d8a8d.jpeg"
"1706123987-869","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=22","iPhone XR neuf scellé","270 000 FCFA","Dakar","media/annonces/pics/thumbs/689c7d6053389b85940d0aaa3b84f0d6.jpeg"
"1706123994-870","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 11 neuf scellé","365 000 FCFA","Dakar","media/annonces/pics/thumbs/aaaed423808a230366ea4e2063879207.jpeg"
"1706123994-871","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone XS Max neuf scellé","325 000 FCFA","Dakar","media/annonces/pics/thumbs/e8939f24f3cf6c81d25796c6e8b58413.jpeg"
"1706123994-872","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone XR neuf scellé","260 000 FCFA","Dakar","media/annonces/pics/thumbs/568b3a0a47fbb252cf517124db9635a0.jpeg"
"1706123994-873","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone X neuf scellé","230 000 FCFA","Dakar","media/annonces/pics/thumbs/3248bd37fbd8cf4d2330794deba15880.jpeg"
"1706123994-874","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iphone 8","155 000 FCFA","Dakar","media/annonces/pics/thumbs/fb44bd4724bb77e68956d5c3e98e8eb1.jpeg"
"1706123994-875","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 7 Plus neuf scellé","180 000 FCFA","Dakar","media/annonces/pics/thumbs/dcb1f0ee673b4c0734bf75feb08e381f.jpeg"
"1706123994-876","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 7 128g neuf scellé","125 000 FCFA","Dakar","media/annonces/pics/thumbs/5fc2be449157cb3022364f55d5858557.jpeg"
"1706123994-877","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","Samsung Galaxy S20 FE","275 500 FCFA","Plateau","media/annonces/pics/thumbs/c93e4ff9b78d1603bbe73ec551eba869.jpg"
"1706123994-878","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","Samsung Galaxy S20 Ultra","455 000 FCFA","Plateau","media/annonces/pics/thumbs/e4b19fd305299c8a86b968348b91cd78.jpg"
"1706123994-879","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","Samsung Galaxy S20","405 500 FCFA","Plateau","media/annonces/pics/thumbs/def418faf66f5774ceb64ab1d8b3e3be.jpg"
"1706123994-880","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","Offre pour Apple iPhone / Samsung Galaxy et bien d'autres","590 361 FCFA","Diourbel","media/annonces/pics/thumbs/d95d560405310705810ea84a75669e1b.jpg"
"1706123994-881","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","NOKIA C2 NEUF DANS SA BOITE JAMAIS UTILISE","45 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/06f349e947e281c872ac02c80c1594d1.jpg"
"1706123994-882","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 12 pro","623 000 FCFA","Dakar","media/annonces/pics/thumbs/20448b5004b1619b5d8096c072bfa7fa.jpeg"
"1706123994-883","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","Iphone 11 pro max","420 000 FCFA","Dakar","media/annonces/pics/thumbs/7ad580b1a287d378710997ee7d815a5d.jpg"
"1706123994-884","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","REDMI NOTE 8 PRO","115 000 FCFA","Pikine","media/annonces/pics/thumbs/1cdc265b2908596dfb95e2aecfd7b625.jpg"
"1706123994-885","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 12 pro max 256 go","710 000 FCFA","Plateau","media/annonces/pics/thumbs/2e33c436a2765ca57e2a8a1320e1db3a.png"
"1706123994-886","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 7 128go","115 000 FCFA","Dakar","media/annonces/pics/thumbs/b21246ad1a62a91f85488a1c9441028b.jpeg"
"1706123994-887","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 8 Plus","185 000 FCFA","Dakar","media/annonces/pics/thumbs/7a88fafb29ae5b063806475503c05231.jpeg"
"1706123994-888","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone XS","230 000 FCFA","Dakar","media/annonces/pics/thumbs/aaca4e0c7580aa94dcb013040c5c2a75.jpeg"
"1706123994-889","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 11 Pro max","450 000 FCFA","Dakar","media/annonces/pics/thumbs/c8ea2fbc49adeffa51d181a4a5a1d318.jpeg"
"1706123994-890","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone XS Max 64go/256go","285 000 FCFA","Dakar","media/annonces/pics/thumbs/992e554363fd44329810779d5e677e2f.jpeg"
"1706123994-891","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 6s Plus 64go","110 000 FCFA","Dakar","media/annonces/pics/thumbs/06c5f8beec313a0aa3f3853af4fb5afb.jpeg"
"1706123994-892","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone XR","225 000 FCFA","Dakar","media/annonces/pics/thumbs/d5f573ae80b39cbbb46d79e03d6ae28d.jpeg"
"1706123994-893","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone x","210 000 FCFA","Dakar","media/annonces/pics/thumbs/302fa86947214d872177e98117d86f6a.jpeg"
"1706123994-894","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 6s 64go","75 000 FCFA","Dakar","media/annonces/pics/thumbs/c3d74854646dc0cc3ffe0d64db435b5a.jpeg"
"1706123994-895","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 7 Plus 128go","150 000 FCFA","Dakar","media/annonces/pics/thumbs/3886069c57e7c7501035347d67a1e8f4.jpeg"
"1706123994-896","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","Iphone 8 64gb","120 000 FCFA","Niarry Tally","media/annonces/pics/thumbs/5b57d918db5f1e1018f14a26a719d840.jpeg"
"1706123994-897","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 12 Pro max","520 000 FCFA","Ranérou-Ferlo","media/annonces/pics/thumbs/1e3314c6f1539e72eee257cb4c9b2af8.jpg"
"1706123994-898","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","Iphone 11 64go","290 000 FCFA","Liberté 6","media/annonces/pics/thumbs/ce8fa030c1cd44ddd560bf3024313e87.jpg"
"1706123994-899","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 11","330 000 FCFA","Dakar","media/annonces/pics/thumbs/bb18d6161c1a9600daf0353ecda5168c.jpeg"
"1706123994-900","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone X","215 000 FCFA","Dakar","media/annonces/pics/thumbs/3c5ce294657e3efe504b0fcb47f75db6.jpeg"
"1706123994-901","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 12 Pro max","670 000 FCFA","Dakar","media/annonces/pics/thumbs/616a9928899406cf577e8f16cf4faacf.jpeg"
"1706123994-902","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 8 Plus","225 000 FCFA","Dakar","media/annonces/pics/thumbs/8a4fea009e88f894a27071caf02b4053.jpeg"
"1706123994-903","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 6s plus","115 000 FCFA","Dakar","media/annonces/pics/thumbs/7049fa7422a8d83e1e634d85f3c91e2d.jpeg"
"1706123994-904","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 11 Pro max","520 000 FCFA","Dakar","media/annonces/pics/thumbs/cbcfed9c7f7f0d114a93874a98a88540.jpeg"
"1706123994-905","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iphone 12","485 000 FCFA","Dakar","media/annonces/pics/thumbs/a562674f2a446971e6dace87ca04b026.png"
"1706123994-906","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 8 neuf scellé","160 000 FCFA","Dakar","media/annonces/pics/thumbs/1463021d45dd1fabc27786ac4b24e450.png"
"1706123994-907","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 11 neuf","360 000 FCFA","Dakar","media/annonces/pics/thumbs/b567be3db2e753b21a1a09784e482530.jpeg"
"1706123994-908","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 7 128go neuf","130 000 FCFA","Dakar","media/annonces/pics/thumbs/d563a45d0e2b0866079bbccb631f3a67.jpeg"
"1706123994-909","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone 7 Plus 128go neuf","175 000 FCFA","Dakar","media/annonces/pics/thumbs/beea5e8feeac20f765454846730c9c25.jpeg"
"1706123994-910","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","IPhone XS Max neuf scellé","340 000 FCFA","Dakar","media/annonces/pics/thumbs/50f7100e1b6b3becaad990b336aa1eaf.jpeg"
"1706123994-911","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=21","iPhone X neuf scellé","250 000 FCFA","Dakar","media/annonces/pics/thumbs/c255dde3c3fdc20076331feb7aac2de0.jpeg"
"1706124001-912","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 7 Plus 128go neuf","175 000 FCFA","Dakar","media/annonces/pics/thumbs/8604b504dcd15556cb0e5ae42e95a4c8.jpeg"
"1706124001-913","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iphone 13 pro max","850 000 FCFA","Dakar","media/annonces/pics/thumbs/fff7704e5192d88c1d5ab55633e88e75.jpeg"
"1706124001-914","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iphone 13 simple","630 000 FCFA","Dakar","media/annonces/pics/thumbs/b2e250e9b0527bbd16333d383159161b.jpeg"
"1706124001-915","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 8 Plus neuf scellé","190 000 FCFA","Dakar","media/annonces/pics/thumbs/c83fb015755629c9e7186cee0d1704c2.jpeg"
"1706124001-916","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone XS Max neuf","295 000 FCFA","Dakar","media/annonces/pics/thumbs/6c9e9dffc1d81b765772bf7b0c30d236.jpeg"
"1706124001-917","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 11 Pro max","450 000 FCFA","Dakar","media/annonces/pics/thumbs/82c85e6d9da431159569c58a108bc52c.jpeg"
"1706124001-918","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iphone 12 neuf","450 000 FCFA","Dakar","media/annonces/pics/thumbs/f4733dfd7aae89b498900eff59d446e8.jpeg"
"1706124001-919","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone XR neuf","235 000 FCFA","Dakar","media/annonces/pics/thumbs/79bfc402ddf3484a6c421931ae1073f0.jpeg"
"1706124001-920","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 11 neuf","350 000 FCFA","Dakar","media/annonces/pics/thumbs/f104fd080e80aa4a6ddba5e3d12d1afa.jpeg"
"1706124001-921","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 7 128g neuf","125 000 FCFA","Dakar","media/annonces/pics/thumbs/0ffdfbf85b8d40d8123d3308f983e7e4.jpeg"
"1706124001-922","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone X neuf","220 000 FCFA","Dakar","media/annonces/pics/thumbs/7ba377b4e5d7dd0975c744dde2a2d86b.jpeg"
"1706124001-923","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","IPhone Xs MAX","200 000 FCFA","Amitié","media/annonces/pics/thumbs/ce5a92276db4ebe980216f2bb36efe58.jpg"
"1706124001-924","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Iphone 12 pro max 256 go","630 000 FCFA","Yoff","media/annonces/pics/thumbs/5886bc0c2e9ca6135de4ae9ae5f5452b.jpg"
"1706124001-925","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 12","380 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/d738fa3126adb0c8ae631eb39bec439b.jpeg"
"1706124001-926","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","OPPO A57 COMME NEUF 4G LTE","29 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/107e3238d462909b4c545d1aad3ae62c.jpg"
"1706124001-927","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","IPhone X 64 GB Scellé","215 000 FCFA","Plateau","media/annonces/pics/thumbs/57dfdab7e4246959a4fdb36c549a7cec.jpeg"
"1706124001-928","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Iphone 7 plus 128 giga","120 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/d7abd3dd69f5c97a6c59bd5ed1f3a49e.jpeg"
"1706124001-929","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Samsung A20s","90 000 FCFA","Sipres","media/annonces/pics/thumbs/520c6c564df8c87e513a08e0415d2fc6.jpg"
"1706124001-930","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Vente flash iPhone 6s Plus 64giga","75 000 FCFA","Mbao","media/annonces/pics/thumbs/2d3c4a36893e125cfe31a77ca5524da1.jpeg"
"1706124001-931","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 11 Pro max","4 500 000 FCFA","Dakar","media/annonces/pics/thumbs/4e05e28903867d304732b443194eb707.jpeg"
"1706124001-932","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iphone 11","325 000 FCFA","Dakar","media/annonces/pics/thumbs/e2cf931fa45e7dbe54f6bc0a4dbea275.jpeg"
"1706124001-933","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iphone xr","215 000 FCFA","Dakar","media/annonces/pics/thumbs/8506cb671502edc37b451648741507ce.jpeg"
"1706124001-934","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone X","195 000 FCFA","Dakar","media/annonces/pics/thumbs/194d5b54ecef54e2459ed9e83dbe1025.jpeg"
"1706124001-935","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone X","195 000 FCFA","Dakar","media/annonces/pics/thumbs/4540cacecfa8f049cd0403fffc00be5b.jpeg"
"1706124001-936","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 8 plus","185 000 FCFA","Dakar","media/annonces/pics/thumbs/56d9bce526bb9558eb88df33b5256635.jpeg"
"1706124001-937","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 7 Plus 128go","155 000 FCFA","Dakar","media/annonces/pics/thumbs/729ec8a1fa1c762f7cd5f35abf0e9978.jpeg"
"1706124001-938","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 7 32go  / 128go","115 000 FCFA","Dakar","media/annonces/pics/thumbs/3a5bdbeede34b62ecbee5f55de12039b.jpeg"
"1706124001-939","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","NOKIA C2 PRESQUE NEUF DANS SA BOITE AVEC TOUS SES ACCESSOIRES","35 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/3a3905b5cec975cfa47bfdbc024e20cc.jpg"
"1706124001-940","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Nokia C1","40 000 FCFA","Liberté 6","media/annonces/pics/thumbs/2f2c77f89f9c9ae17da61be59eb84577.jpg"
"1706124001-941","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Samsung A30s","95 000 FCFA","Hann Maristes","img/nophoto.png"
"1706124001-942","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Standard Téléphonique PABX pour entreprise.","270 000 FCFA","Dakar","media/annonces/pics/thumbs/c8264f2cd7c803f429b87a55ce13d18c.jpg"
"1706124001-943","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone XR 64go/128go","215 000 FCFA","Dakar","media/annonces/pics/thumbs/b5b054060ec1b06502e4c7da02698688.jpeg"
"1706124001-944","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone XS Max 512 go","285 000 FCFA","Dakar","media/annonces/pics/thumbs/7298cc8203a273e79a7b0cc7256612bd.jpeg"
"1706124001-945","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 11","315 000 FCFA","Dakar","media/annonces/pics/thumbs/c1bc7822358c02ba7ef9b41058e93691.jpeg"
"1706124001-946","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone X","205 000 FCFA","Dakar","media/annonces/pics/thumbs/69d613e9efd9e3f6eb916188f3ca0b10.jpeg"
"1706124001-947","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 11 Pro max","450 000 FCFA","Dakar","media/annonces/pics/thumbs/ad1b9543a7ef7e075a2818f09c32a7e2.jpeg"
"1706124001-948","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Iphone 7 plus","140 000 FCFA","Dakar","media/annonces/pics/thumbs/d1cddb9eee4d55b43279a3643680f77b.jpeg"
"1706124001-949","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","Iphone 8 plus","180 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/b5418393deae22f115e49736547118ed.jpeg"
"1706124001-950","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","IPhone 6S plus","115 000 FCFA","Scat Urbam","media/annonces/pics/thumbs/9591f1233b6f696414b876f2f5b50e43.jpg"
"1706124001-951","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iphone 12 Pro max","665 000 FCFA","Dakar","media/annonces/pics/thumbs/5bc19499d86b1675896ebc85a4f68995.jpeg"
"1706124001-952","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iPhone 12 64go /128go","480 000 FCFA","Dakar","media/annonces/pics/thumbs/ac0ca2d6d028f052416df8b90a184fcd.jpeg"
"1706124001-953","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=20","iphone 11 Pro max neuf scellé","530 000 FCFA","Dakar","media/annonces/pics/thumbs/344adcfebb363ee7eb026c04ff1edc8d.jpeg"
"1706124007-954","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Samsung Grand Prime Plus","40 000 FCFA","Mamelles","media/annonces/pics/thumbs/ed904b4ddd675fe027236969a5b97410.jpg"
"1706124007-955","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Iphone Xr","195 000 FCFA","Dakar","img/nophoto.png"
"1706124007-956","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Samsung Galaxy A20e","115 996 FCFA","Nord Foire","media/annonces/pics/thumbs/82f6a09c9b2a783630f5b98d365064de.jpg"
"1706124007-957","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Samsung Galaxy A10e","84 975 FCFA","Nord Foire","media/annonces/pics/thumbs/da8e4eae46b5eaa95dbdaffb42d9a18f.jpg"
"1706124007-958","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XS 64GB","198 000 FCFA","Maristes","media/annonces/pics/thumbs/556fcd96c7479c5099d2cf8150c5cc69.jpeg"
"1706124007-959","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XR 64GB","195 000 FCFA","Plateau","media/annonces/pics/thumbs/86472952cff5b560f44e7b94e0f65b8b.jpeg"
"1706124007-960","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone 8 plus 64GB","162 000 FCFA","Plateau","media/annonces/pics/thumbs/cfea838292e63fd9e577785f2394fdf9.jpeg"
"1706124007-961","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone 7 plus 128GB","135 000 FCFA","Maristes","media/annonces/pics/thumbs/f78daa9d412765c864f09f4db7e05177.jpeg"
"1706124007-962","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Apple iphone 13 pro max d'origine","","Cité Batrain","media/annonces/pics/thumbs/458e98496186b25f7b9b9849f8538710.jpg"
"1706124007-963","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","iPhone X à vendre 64 gb","125 000 FCFA","Almadies","media/annonces/pics/thumbs/eabcfc57423f9fd915022a3ddee4986a.jpeg"
"1706124007-964","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone 11 Pro 256GB","445 000 FCFA","Plateau","media/annonces/pics/thumbs/ced3695dd3d3ad91c4c58126a9053ed9.jpeg"
"1706124007-965","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone 11 64GB scellé","315 000 FCFA","Plateau","media/annonces/pics/thumbs/78c2fc8e77ede2681be6e0a0fc18c7fa.jpeg"
"1706124007-966","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XS Max 256GB scellé","215 000 FCFA","Plateau","media/annonces/pics/thumbs/be5312f36bb8ed3f675791d5e50c027f.jpeg"
"1706124007-967","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XS Max 64GB scellé","290 000 FCFA","Plateau","media/annonces/pics/thumbs/15cb6e8f92ec5b1531d6f8741e6e3a14.jpeg"
"1706124007-968","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XS 64GB scellé","220 000 FCFA","Plateau","media/annonces/pics/thumbs/a6bd7877ec9850feadf29daaafeaf4ef.jpeg"
"1706124007-969","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XS 256GB scellé","245 000 FCFA","Plateau","media/annonces/pics/thumbs/95eb873438dbffe0e2f6d0129e62aea7.jpeg"
"1706124007-970","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XR 128GB scellé 2SIM","245 000 FCFA","Plateau","media/annonces/pics/thumbs/aa514768b4964fbdd5552190f424b133.jpeg"
"1706124007-971","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone X 256GB scellé","220 000 FCFA","Plateau","media/annonces/pics/thumbs/81422e461e27186a83365536d1e8ec13.jpeg"
"1706124007-972","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XR 64GB scellé","222 000 FCFA","Plateau","media/annonces/pics/thumbs/e8aea215979c88045ea0693d68058496.jpeg"
"1706124007-973","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPHONE 7plus 128GB scellé","155 000 FCFA","Plateau","media/annonces/pics/thumbs/e4820f2951fa3fd72664194d9650b915.jpeg"
"1706124007-974","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone X 64GB scellé","205 000 FCFA","Plateau","media/annonces/pics/thumbs/de8b1e53e7493a964a54577263d8ec2e.jpeg"
"1706124007-975","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","iPhone 7 simple","80 000 FCFA","Plateau","media/annonces/pics/thumbs/7d2e7136802ec1db9f0c0ef3406f885c.jpeg"
"1706124007-976","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Tecno Spark 6","50 000 FCFA","Keur Massar","media/annonces/pics/thumbs/2e63c810c71d339084cc203136e8c43c.jpg"
"1706124007-977","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Oppo A15","90 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/98c35f282a8b9e59745c4f273fcde00c.jpg"
"1706124007-978","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Iphone 7 plus","100 000 FCFA","Thiaroye","media/annonces/pics/thumbs/c188dddc879a11365fc623eee0e3b3da.jpg"
"1706124007-979","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Je vend toutes les marques d'Iphone","500 FCFA","Thiaroye","media/annonces/pics/thumbs/91215dd7bff3f5e6dd7535928a15bc60.jpg"
"1706124007-980","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Redmi Note 10s 128go","150 000 FCFA","Patte d'Oie","media/annonces/pics/thumbs/96ee43c236e825722adf53215a821213.jpeg"
"1706124007-981","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Iphone 7 Plus","130 000 FCFA","Thiaroye","media/annonces/pics/thumbs/5d486ca84e80d080799d390534ffb37c.jpeg"
"1706124007-982","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Iphone 8 64 GO","90 000 FCFA","Liberté 6","media/annonces/pics/thumbs/70effea72691451ecbad554a876e7e32.jpeg"
"1706124007-983","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Samsung A51","100 000 FCFA","Hann Maristes","media/annonces/pics/thumbs/5bd04adfcc78eff9d2ae11a39955c598.jpeg"
"1706124007-984","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Iphone 7","85 000 FCFA","Castors","media/annonces/pics/thumbs/c20aec0b77b23b6509b9974fb547e911.jpeg"
"1706124007-985","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Samsung Galaxy Z Fold 2je","550 000 FCFA","Liberté 6","media/annonces/pics/thumbs/8e47b1beefb2789acbd223f6205ded0c.jpg"
"1706124007-986","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone 8 simple","105 000 FCFA","Liberté 6","media/annonces/pics/thumbs/1c59f531f546d9a3bcf7712aaec0bd69.jpeg"
"1706124007-987","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","Tecno Pop 5 mini","30 000 FCFA","Malika","media/annonces/pics/thumbs/da3a0dd4a0e2cadfde7dbc6772afade8.jpg"
"1706124007-988","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","iPhone 5s 16Go","35 000 FCFA","Pikine","media/annonces/pics/thumbs/7754ed7f48eb6818bec696d78ca4c497.jpeg"
"1706124007-989","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone X 64GB Scellé","215 000 FCFA","Plateau","media/annonces/pics/thumbs/675e3110f70b38e6daa233290b6e6a7c.jpeg"
"1706124007-990","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=19","IPhone XR 64GB scellé","225 000 FCFA","Plateau","media/annonces/pics/thumbs/87fd46f451d2b8be7e00cb409b2f89c9.jpeg"
